transaction_id,amount,timestamp,description
TXN-7665FB4CD8C4,39405.62,2024-03-21T10:36:00+00:00,Wire transfer ACC0022
TXN-FBD9F3074164,13154.85,2024-08-11T22:46:59+00:00,Payment from ACC0009
TXN-69235DE8B7B2,1640.04,2024-03-01T21:51:06+00:00,Deposit ref ACC0061
TXN-D897108E95E0,34205.78,2024-01-22T09:42:50+00:00,Deposit ref ACC0099
TXN-5336F3E3224C,32971.87,2024-05-07T15:00:50+00:00,Settlement ACC0094
TXN-B660535F0018,43101.5,2024-07-19T13:56:50+00:00,ACH credit ACC0035
TXN-07772C196B90,25195.85,2024-10-06T20:17:04+00:00,Deposit ref ACC0059
TXN-B4782858E248,26495.53,2024-03-30T02:58:00+00:00,Settlement ACC0090
TXN-7A93D46CB3CD,25105.34,2024-04-01T13:36:39+00:00,Settlement ACC0051
TXN-39911C2A1308,25829.91,2024-05-25T05:05:44+00:00,Payment from ACC0098
TXN-9DA3CBEF4586,43446.7,2024-11-25T00:10:18+00:00,Payment from ACC0001
TXN-281CC4E91DF6,6510.14,2024-02-23T06:43:56+00:00,ACH credit ACC0086
TXN-2E895425BAC0,38565.81,2024-10-18T21:12:32+00:00,ACH credit ACC0033
TXN-4D658F389DAF,6830.05,2024-07-12T07:52:50+00:00,Deposit ref ACC0094
TXN-5F2DB5E91F80,37395.09,2024-08-09T20:40:05+00:00,Deposit ref ACC0076
TXN-3231C6DA69FB,30291.39,2024-02-09T04:29:27+00:00,Settlement ACC0021
TXN-191EC22675FF,3971.98,2024-12-27T22:57:49+00:00,ACH credit ACC0033
TXN-83CD281BCEA4,11005.9,2024-03-12T09:47:03+00:00,Deposit ref ACC0068
TXN-7CF065B43B75,24881.19,2024-12-24T23:11:52+00:00,Deposit ref ACC0089
TXN-AD42AB8B6A45,11436.72,2024-10-01T14:41:31+00:00,Wire transfer ACC0098
TXN-B3852D509687,37262.27,2024-07-11T13:12:24+00:00,Settlement ACC0060
TXN-3C781566428B,25468.83,2024-08-06T10:52:00+00:00,Settlement ACC0097
TXN-B47EB7674A95,26017.89,2024-08-03T12:57:00+00:00,Deposit ref ACC0092
TXN-329F83BAE9FC,15607.23,2024-11-22T15:31:43+00:00,Settlement ACC0095
TXN-E2ED2F336CCD,45922.9,2024-09-05T05:42:54+00:00,ACH credit ACC0007
TXN-A3BF82BEBABA,7600.79,2024-06-21T04:36:49+00:00,Wire transfer ACC0087
TXN-FE1120A0C5FF,831.6,2024-07-19T03:38:59+00:00,Deposit ref ACC0069
TXN-FAAD3CFDE077,7451.0,2024-11-14T01:35:27+00:00,Settlement ACC0065
TXN-3B7C7C773925,37024.05,2024-08-15T17:54:50+00:00,Payment from ACC0086
TXN-F47A544673C5,19023.83,2024-07-22T21:05:09+00:00,ACH credit ACC0007
TXN-74B10C3ED48C,24015.59,2024-11-23T21:40:56+00:00,Deposit ref ACC0046
TXN-3931FE713C11,44281.34,2024-02-03T00:21:19+00:00,ACH credit ACC0045
TXN-86892B451608,35849.71,2024-12-22T19:39:27+00:00,ACH credit ACC0044
TXN-A456CF75106E,37784.95,2024-06-16T00:46:26+00:00,Payment from ACC0080
TXN-F98EB5AF762E,42631.52,2024-05-01T16:06:38+00:00,ACH credit ACC0043
TXN-1238D281DC6D,2204.57,2024-03-30T21:28:50+00:00,Deposit ref ACC0012
TXN-0E0345AE1CE1,187.25,2024-10-26T11:21:07+00:00,Wire transfer ACC0006
TXN-C491A23A5959,39347.55,2024-05-06T09:40:24+00:00,Wire transfer ACC0032
TXN-EEF876EC3DAC,12074.58,2024-10-27T15:40:24+00:00,ACH credit ACC0034
TXN-3755E5246089,38427.91,2024-05-05T08:55:03+00:00,ACH credit ACC0012
TXN-4364447A96B1,720.01,2024-02-13T07:42:56+00:00,Deposit ref ACC0033
TXN-2D9FB7018834,17782.33,2024-02-29T18:37:25+00:00,Deposit ref ACC0008
TXN-116709797939,49119.16,2024-03-06T04:49:26+00:00,Payment from ACC0045
TXN-57B1D8AF3AF1,3379.34,2024-01-13T04:47:23+00:00,ACH credit ACC0030
TXN-35DD2347A715,19154.71,2024-11-28T10:37:09+00:00,Settlement ACC0074
TXN-D90CAE51E516,46885.81,2024-02-09T21:38:23+00:00,Payment from ACC0048
TXN-BB6FBC798F6C,39648.71,2024-02-06T03:19:12+00:00,ACH credit ACC0058
TXN-9E7B20BCBEFB,11902.89,2024-01-16T23:33:33+00:00,ACH credit ACC0021
TXN-40CA60E7F3BE,27571.17,2024-05-13T16:37:59+00:00,Wire transfer ACC0076
TXN-4F695DF34629,31526.65,2024-09-22T15:52:43+00:00,Deposit ref ACC0044
TXN-E791A5BD43CA,38531.21,2024-11-24T06:15:36+00:00,Payment from ACC0053
TXN-42303D8C1E2D,28332.98,2024-04-26T03:40:11+00:00,Payment from ACC0054
TXN-65C56A4CB175,27185.59,2024-05-05T16:55:27+00:00,Settlement ACC0024
TXN-6C4D086DD383,29863.83,2024-01-29T08:55:39+00:00,Payment from ACC0095
TXN-F4BA40292DF7,7405.82,2024-11-27T14:01:50+00:00,Settlement ACC0051
TXN-32E6B415485F,20057.74,2024-06-15T13:40:08+00:00,Deposit ref ACC0007
TXN-1262DA26C687,34186.74,2024-04-14T19:10:00+00:00,ACH credit ACC0098
TXN-4B1BD96CA1B9,14231.44,2024-01-07T22:58:44+00:00,Settlement ACC0006
TXN-CE9D8FF4B379,43474.25,2024-11-19T20:07:30+00:00,Settlement ACC0017
TXN-50B15D970845,23796.56,2024-08-22T05:54:33+00:00,Settlement ACC0046
TXN-A1A6A2FC81DF,39138.85,2024-02-17T23:08:09+00:00,Wire transfer ACC0014
TXN-F7EBDD5C3C4D,45791.2,2024-07-14T06:22:25+00:00,Payment from ACC0048
TXN-B6C1F923FEFC,26916.36,2024-11-08T16:35:41+00:00,Wire transfer ACC0079
TXN-A94650A4EC54,39432.64,2024-01-13T22:58:47+00:00,Deposit ref ACC0040
TXN-587C730AEEB7,35157.51,2024-10-24T07:40:08+00:00,Payment from ACC0079
TXN-E1EDE185A4CC,15793.35,2024-08-23T10:57:05+00:00,Wire transfer ACC0036
TXN-C80304B69F3E,28184.69,2024-08-06T16:33:18+00:00,Wire transfer ACC0073
TXN-815F1C565940,40237.34,2024-06-20T14:26:11+00:00,ACH credit ACC0030
TXN-EAD47E049336,5137.28,2024-12-10T06:22:36+00:00,Settlement ACC0038
TXN-D73083FF3152,2713.63,2024-02-11T04:04:59+00:00,Deposit ref ACC0048
TXN-A19EAA1D48C9,27791.42,2024-05-31T23:45:42+00:00,Wire transfer ACC0031
TXN-DA5DF60BB680,7734.12,2024-01-22T16:47:50+00:00,Deposit ref ACC0062
TXN-EAB8E0EF97D8,47240.15,2024-03-02T11:29:08+00:00,Deposit ref ACC0040
TXN-96C2A44506AB,15210.5,2024-10-31T20:55:52+00:00,Deposit ref ACC0096
TXN-D918F2ADECA0,38979.44,2024-11-01T03:40:48+00:00,ACH credit ACC0073
TXN-1FF0BEE0F9F7,20637.96,2024-10-18T14:26:08+00:00,Payment from ACC0011
TXN-9E5413E3E8F3,19257.02,2024-05-04T00:14:19+00:00,Settlement ACC0099
TXN-F0746D2EFA38,19746.27,2024-11-27T15:17:45+00:00,Payment from ACC0011
TXN-A26562364F44,31718.31,2024-09-05T03:07:56+00:00,Deposit ref ACC0017
TXN-C6500FE22094,46676.01,2024-07-06T06:18:06+00:00,ACH credit ACC0008
TXN-53DE88342712,44568.23,2024-05-12T12:44:28+00:00,Settlement ACC0098
TXN-AC0CCA90024D,30944.11,2024-07-12T01:36:53+00:00,Deposit ref ACC0059
TXN-8444CEDBFE24,29614.24,2024-05-31T00:12:43+00:00,Payment from ACC0058
TXN-558E5DB49BC4,39329.67,2024-08-29T23:19:14+00:00,Deposit ref ACC0002
TXN-03F5C22AD491,20079.29,2024-04-24T02:32:34+00:00,Payment from ACC0003
TXN-CCB60BC94FA4,48486.11,2024-01-09T14:16:29+00:00,Wire transfer ACC0007
TXN-6CC9AE5C71C9,39925.46,2024-07-14T01:06:57+00:00,ACH credit ACC0046
TXN-B760E0C238CE,8305.61,2024-02-09T08:12:35+00:00,Wire transfer ACC0065
TXN-A6AD2011B6BE,12579.16,2024-05-16T00:16:13+00:00,ACH credit ACC0007
TXN-A4F0127CA602,17982.43,2024-01-08T23:01:08+00:00,Settlement ACC0045
TXN-682E344359E9,28086.41,2024-05-29T17:58:03+00:00,ACH credit ACC0030
TXN-69D5F1850F74,47631.11,2024-12-19T23:43:40+00:00,Deposit ref ACC0069
TXN-B0FE888EE844,16903.3,2024-10-21T01:08:36+00:00,Settlement ACC0092
TXN-34AA700AC484,38784.89,2024-01-28T17:21:12+00:00,Deposit ref ACC0035
TXN-E8F5E4567DC3,24943.51,2024-03-22T18:18:17+00:00,Settlement ACC0024
TXN-0E3812240B69,38840.83,2024-05-05T14:24:53+00:00,Deposit ref ACC0035
TXN-0A28EAD63F6F,37026.24,2024-09-18T21:59:05+00:00,Deposit ref ACC0016
TXN-B8D798EA192B,6392.76,2024-08-15T00:08:33+00:00,Settlement ACC0008
TXN-FA78820C9462,14541.03,2024-03-30T16:06:06+00:00,Settlement ACC0092
TXN-8DCAC0964596,16570.72,2024-09-30T23:16:59+00:00,ACH credit ACC0065
TXN-CCA2A06845C4,11845.13,2024-07-13T20:27:05+00:00,ACH credit ACC0094
TXN-4343A8C070E2,23613.72,2024-10-03T19:42:28+00:00,Wire transfer ACC0023
TXN-B1B6E620D532,46431.04,2024-07-31T19:32:52+00:00,Settlement ACC0059
TXN-F152D103BFF5,6856.1,2024-04-19T07:00:13+00:00,ACH credit ACC0002
TXN-8181E3635967,41887.46,2024-09-17T01:30:29+00:00,Payment from ACC0054
TXN-14E5104EB4F9,31768.56,2024-08-30T12:57:53+00:00,ACH credit ACC0083
TXN-FC0DAAD475E4,41603.82,2024-03-16T08:21:22+00:00,ACH credit ACC0004
TXN-BCD9096364B0,28098.28,2024-10-31T08:28:00+00:00,ACH credit ACC0062
TXN-37669A0850AD,36856.54,2024-08-19T09:37:37+00:00,Deposit ref ACC0064
TXN-FAB3E5D4F911,19823.11,2024-04-28T15:33:09+00:00,Wire transfer ACC0007
TXN-7EC585F6FDC1,29736.48,2024-08-06T00:44:30+00:00,Payment from ACC0013
TXN-E4AE208DBDBA,18053.31,2024-01-22T02:44:32+00:00,Wire transfer ACC0039
TXN-B9E963D2A3FD,29028.54,2024-04-11T02:05:38+00:00,Wire transfer ACC0006
TXN-6D9B1719D20F,41169.79,2024-04-06T02:58:45+00:00,Settlement ACC0049
TXN-267D513314E4,29351.88,2024-08-08T10:12:18+00:00,Payment from ACC0042
TXN-DA824465A046,36216.69,2024-10-04T21:57:16+00:00,Payment from ACC0032
TXN-4B77D984E7E6,29310.08,2024-12-22T07:03:14+00:00,Payment from ACC0075
TXN-8A35F00B9235,45367.34,2024-05-23T13:16:24+00:00,Deposit ref ACC0058
TXN-CD9C1D78087B,49366.71,2024-12-06T05:46:37+00:00,Deposit ref ACC0058
TXN-3B4D3C54A3CB,13838.86,2024-10-31T08:42:17+00:00,Payment from ACC0032
TXN-6043E663634E,38311.35,2024-10-16T13:04:25+00:00,ACH credit ACC0067
TXN-D3F6BB493289,18408.81,2024-09-07T19:01:56+00:00,Wire transfer ACC0007
TXN-C351C586E8DE,46983.32,2024-01-13T15:30:21+00:00,Deposit ref ACC0062
TXN-61D02035B924,28471.42,2024-11-17T02:11:04+00:00,Wire transfer ACC0030
TXN-CB3173C47FCA,2805.58,2024-10-26T09:19:22+00:00,ACH credit ACC0100
TXN-377F37C811C1,45594.51,2024-01-10T22:00:22+00:00,Payment from ACC0020
TXN-3AA5B38480C9,32077.67,2024-06-04T05:16:21+00:00,Deposit ref ACC0045
TXN-DF9E9E01F040,17121.01,2024-01-09T01:05:07+00:00,Settlement ACC0068
TXN-4A4BDED539E5,20967.55,2024-09-06T13:57:20+00:00,Deposit ref ACC0018
TXN-3BBCCBE9E3AC,2918.65,2024-08-09T21:31:37+00:00,Deposit ref ACC0079
TXN-E9C71D265484,22907.55,2024-01-13T02:20:42+00:00,Payment from ACC0039
TXN-D98E740D8D18,36620.66,2024-02-05T00:06:14+00:00,ACH credit ACC0047
TXN-28AEFD3E9DBF,32491.95,2024-03-04T10:14:48+00:00,Settlement ACC0049
TXN-DA14C0E4DB94,23442.23,2024-11-12T06:44:12+00:00,Settlement ACC0097
TXN-1011FC0A274B,32688.58,2024-01-19T22:03:20+00:00,ACH credit ACC0069
TXN-AEA798A77349,33357.45,2024-11-29T03:42:02+00:00,Deposit ref ACC0019
TXN-E912E0CBA629,885.77,2024-05-06T01:47:40+00:00,ACH credit ACC0054
TXN-3269FFBC2E89,13082.0,2024-11-05T10:41:21+00:00,ACH credit ACC0096
TXN-03903EEB2463,21571.42,2024-05-21T13:31:17+00:00,Wire transfer ACC0034
TXN-45A4B0ED7E30,12773.78,2024-01-04T15:35:25+00:00,Settlement ACC0059
TXN-E17D3145C22D,8536.63,2024-11-18T11:32:58+00:00,Settlement ACC0062
TXN-7B25382F8A5E,25113.83,2024-10-28T00:05:04+00:00,Wire transfer ACC0013
TXN-5CE144688F36,29561.52,2024-01-08T19:24:51+00:00,Wire transfer ACC0041
TXN-FFBC55684E62,3888.49,2024-10-23T13:09:56+00:00,Payment from ACC0022
TXN-C093022F1F4C,42091.23,2024-11-29T11:47:28+00:00,Wire transfer ACC0011
TXN-D7E3C5B35393,26388.41,2024-08-23T13:51:54+00:00,Settlement ACC0034
TXN-88AC8FCF08D6,10767.06,2024-05-24T08:07:30+00:00,ACH credit ACC0010
TXN-8AADD9115CEC,4577.05,2024-03-14T19:03:37+00:00,Payment from ACC0036
TXN-2B49AB26DA1C,5361.41,2024-01-29T21:35:40+00:00,Wire transfer ACC0098
TXN-99ED084F3535,20299.24,2024-02-14T02:26:33+00:00,Wire transfer ACC0031
TXN-46E04943B8F2,24274.26,2024-06-18T09:03:12+00:00,Settlement ACC0060
TXN-2DA8FCF7AA9C,25961.56,2024-08-11T08:40:22+00:00,Deposit ref ACC0056
TXN-1040A5D0CA64,38928.57,2024-07-01T02:10:26+00:00,Settlement ACC0069
TXN-7EC6CD3CC771,33876.82,2024-06-04T04:42:26+00:00,ACH credit ACC0083
TXN-B251AD7F488B,29645.81,2024-04-02T01:10:00+00:00,Wire transfer ACC0091
TXN-59D02C60C795,9063.02,2024-07-07T00:59:29+00:00,Settlement ACC0076
TXN-A002622BEE31,29109.58,2024-09-01T07:46:58+00:00,Payment from ACC0012
TXN-16E71A144AD5,25096.83,2024-02-23T23:16:42+00:00,Settlement ACC0001
TXN-F320AB51299A,27229.58,2024-02-26T22:31:31+00:00,Unrecognised credit TXN-F320
TXN-9DF8F4ABA6A5,40891.83,2024-02-11T07:04:43+00:00,Payment from ACC0009
TXN-0F1D9697B5F0,19878.73,2024-03-20T02:33:45+00:00,Settlement ACC0088
TXN-6752103AD6CC,12226.85,2024-05-26T12:36:29+00:00,ACH credit ACC0002
TXN-B5B7A5E67F30,28599.16,2024-12-24T11:49:04+00:00,ACH credit ACC0078
TXN-F78AE6417857,2970.52,2024-06-08T08:58:37+00:00,Wire transfer ACC0009
TXN-B3212BC5CEC9,34976.25,2024-10-24T20:00:30+00:00,ACH credit ACC0060
TXN-24A722AEED7B,34278.12,2024-05-16T12:22:13+00:00,Wire transfer ACC0014
TXN-D393A47D2246,2230.33,2024-03-20T21:32:37+00:00,Settlement ACC0057
TXN-A24B63B7F6D1,5753.12,2024-04-18T04:26:38+00:00,Deposit ref ACC0048
TXN-6CCC7D0207C5,32808.57,2024-01-06T12:27:33+00:00,Settlement ACC0070
TXN-6843E06FC370,31270.0,2024-03-10T11:26:57+00:00,Deposit ref ACC0073
TXN-8271205F7FA3,39975.59,2024-12-08T23:42:33+00:00,Wire transfer ACC0054
TXN-6F5462B22656,48486.9,2024-11-15T23:39:17+00:00,ACH credit ACC0027
TXN-C1729D75AACA,29765.61,2024-04-26T15:52:05+00:00,Payment from ACC0013
TXN-080234F74016,39779.7,2024-03-22T14:08:02+00:00,ACH credit ACC0032
TXN-78F73743EECD,341.12,2024-11-28T20:39:05+00:00,Deposit ref ACC0079
TXN-EA65991AE6A2,20763.56,2024-09-27T09:56:49+00:00,ACH credit ACC0097
TXN-1C78912760B5,44789.07,2024-06-02T05:18:32+00:00,ACH credit ACC0049
TXN-DA0AB17932A2,45895.63,2024-03-19T05:47:02+00:00,Wire transfer ACC0043
TXN-289EBF3BBE75,25299.77,2024-10-11T11:52:42+00:00,Payment from ACC0098
TXN-05666A0C9388,7778.97,2024-03-04T20:05:09+00:00,Settlement ACC0014
TXN-BD1446835C34,27714.85,2024-08-15T17:29:11+00:00,Wire transfer ACC0098
TXN-69F75288741A,28856.4,2024-07-31T19:02:04+00:00,ACH credit ACC0034
TXN-CCE617C30EDA,30868.93,2024-06-08T15:48:15+00:00,Wire transfer ACC0013
TXN-7E0C50425630,47650.7,2024-06-28T06:37:51+00:00,Wire transfer ACC0004
TXN-F074C355671E,24723.48,2024-01-05T03:49:41+00:00,Wire transfer ACC0082
TXN-4F01F60C8D22,15949.76,2024-07-29T06:23:32+00:00,Deposit ref ACC0035
TXN-44CB742C1E7B,27754.24,2024-08-12T04:04:42+00:00,ACH credit ACC0036
TXN-FB135B6844D7,5976.54,2024-04-17T15:51:00+00:00,Settlement ACC0004
TXN-07F55F14FE1A,39501.33,2024-04-02T09:40:59+00:00,Deposit ref ACC0046
TXN-B2612BE22621,46823.62,2024-05-20T09:21:24+00:00,Settlement ACC0008
TXN-2BD0EC2899FE,28787.03,2024-11-27T10:15:59+00:00,Deposit ref ACC0043
TXN-6B5F2646F30F,35867.96,2024-02-15T22:55:03+00:00,Wire transfer ACC0078
TXN-8FB6C67F3EDD,39217.86,2024-06-18T01:47:26+00:00,Deposit ref ACC0056
TXN-D78FEE402091,14048.87,2024-09-09T11:59:39+00:00,ACH credit ACC0051
TXN-822AC176F7EA,12631.39,2024-11-30T15:50:24+00:00,Settlement ACC0007
TXN-9F3A053C09B2,28518.38,2024-03-16T14:19:08+00:00,ACH credit ACC0007
TXN-83F5011109BF,19795.68,2024-12-07T08:28:44+00:00,ACH credit ACC0005
TXN-ABEF7E3724FB,31855.86,2024-06-13T02:34:31+00:00,Settlement ACC0087
TXN-94F48BFFC0D3,25344.7,2024-02-22T16:20:52+00:00,Deposit ref ACC0091
TXN-65EB68724080,26891.5,2024-09-15T21:41:34+00:00,Payment from ACC0081
TXN-99A033128C86,29384.28,2024-03-18T16:21:46+00:00,Wire transfer ACC0027
TXN-2D52B60E4AA6,17910.7,2024-10-31T11:42:09+00:00,ACH credit ACC0071
TXN-0DC282A7F34C,12194.11,2024-08-02T02:09:46+00:00,Wire transfer ACC0061
TXN-8D62DBE1F93F,3862.49,2024-08-09T01:10:17+00:00,Settlement ACC0032
TXN-52D861BE8EA9,44744.93,2024-04-12T22:01:12+00:00,Payment from ACC0063
TXN-7602034EFEDD,15023.69,2024-03-27T04:08:02+00:00,Wire transfer ACC0001
TXN-3A3778A1C3C9,10449.74,2024-08-14T07:31:22+00:00,Settlement ACC0005
TXN-AFCBB921474B,15116.49,2024-06-07T13:35:35+00:00,Payment from ACC0090
TXN-9ADB36093B05,16041.5,2024-01-25T14:23:16+00:00,Deposit ref ACC0031
TXN-39AECE48513F,6031.85,2024-06-04T20:13:48+00:00,Payment from ACC0030
TXN-D1A4183C2EB7,28168.93,2024-08-25T00:35:15+00:00,Wire transfer ACC0068
TXN-0A23FC7269DB,35490.55,2024-05-10T01:29:30+00:00,Settlement ACC0088
TXN-7343A2DBE392,45857.83,2024-02-20T02:13:12+00:00,Settlement ACC0080
TXN-CDE5D31E86D0,23113.75,2024-01-29T10:13:53+00:00,Settlement ACC0006
TXN-4BB5BA76F3D8,38976.83,2024-04-20T15:47:41+00:00,Wire transfer ACC0050
TXN-6AA83CC2BEA8,8935.29,2024-01-09T08:19:12+00:00,Wire transfer ACC0032
TXN-108F25BB14D0,10219.62,2024-11-13T04:46:37+00:00,ACH credit ACC0018
TXN-DAF4FEA0836F,19686.85,2024-02-28T01:18:37+00:00,Payment from ACC0087
TXN-0CEE1DEB9330,47313.16,2024-12-20T20:48:40+00:00,Deposit ref ACC0076
TXN-457182F50217,8908.14,2024-08-26T02:20:20+00:00,Payment from ACC0051
TXN-D856CB3A4599,31345.6,2024-08-30T12:01:47+00:00,Payment from ACC0057
TXN-68D30BE7D668,42059.94,2024-02-27T09:22:09+00:00,Wire transfer ACC0100
TXN-0F075363FDA0,3058.34,2024-04-18T15:42:04+00:00,Settlement ACC0062
TXN-DDAFAF0218D8,15708.52,2024-02-16T21:20:52+00:00,Deposit ref ACC0060
TXN-0352B63B634A,39151.53,2024-10-06T22:01:17+00:00,ACH credit ACC0067
TXN-BB8393D81307,20094.94,2024-06-30T13:16:05+00:00,ACH credit ACC0075
TXN-4B4918C5DB97,44320.55,2024-03-02T03:02:52+00:00,Deposit ref ACC0043
TXN-3D96FAF7EE87,41557.21,2024-10-21T16:54:43+00:00,Settlement ACC0090
TXN-DE85B546626C,14540.12,2024-03-02T10:35:05+00:00,Deposit ref ACC0014
TXN-E38E6FA10179,45703.31,2024-07-06T03:08:50+00:00,ACH credit ACC0033
TXN-6B25CE062F6A,16283.0,2024-06-21T13:14:00+00:00,Wire transfer ACC0095
TXN-5B62122237C2,44280.55,2024-03-10T04:34:18+00:00,Wire transfer ACC0029
TXN-EE270A3C29F3,18147.23,2024-01-29T15:13:27+00:00,ACH credit ACC0001
TXN-62B9A4257D96,7945.94,2024-07-03T15:56:35+00:00,ACH credit ACC0002
TXN-C6D2F25DF028,27143.37,2024-05-04T17:15:53+00:00,Wire transfer ACC0092
TXN-F1236F689CC1,6973.29,2024-06-07T04:06:56+00:00,Wire transfer ACC0076
TXN-7E6B4905772E,12482.02,2024-06-26T06:24:35+00:00,Payment from ACC0008
TXN-F4064C033D36,41905.14,2024-07-22T06:29:39+00:00,Deposit ref ACC0079
TXN-6675461CA273,34223.13,2024-04-21T14:33:59+00:00,Wire transfer ACC0081
TXN-A868B1A8A6A2,32812.52,2024-05-21T10:40:37+00:00,Wire transfer ACC0061
TXN-3948E49E3DD3,35407.1,2024-09-10T04:22:37+00:00,ACH credit ACC0045
TXN-564B6A494BFE,10986.79,2024-01-21T15:16:47+00:00,Payment from ACC0015
TXN-99D38759E192,23140.0,2024-12-29T14:27:44+00:00,Wire transfer ACC0016
TXN-2806B813022E,26177.76,2024-09-05T08:50:07+00:00,Deposit ref ACC0056
TXN-463BD9C810AA,5188.29,2024-12-07T00:44:11+00:00,Wire transfer ACC0085
TXN-568204130D69,44540.98,2024-02-27T00:52:55+00:00,Payment from ACC0006
TXN-1BB3B41A03E6,44780.37,2024-08-22T18:24:28+00:00,Wire transfer ACC0011
TXN-799DAD9D9467,41003.13,2024-12-09T22:36:59+00:00,Deposit ref ACC0051
TXN-F5B939D20141,44767.34,2024-10-19T03:57:43+00:00,Payment from ACC0013
TXN-EA8834275A1E,31993.62,2024-02-27T10:31:53+00:00,Settlement ACC0094
TXN-48C87BE8E816,49443.65,2024-08-10T20:00:50+00:00,Deposit ref ACC0018
TXN-C132DA6772D8,7146.51,2024-08-19T20:27:25+00:00,Payment from ACC0095
TXN-35EC80AEC0F8,6020.79,2024-12-15T10:23:27+00:00,Settlement ACC0088
TXN-561AA5CFF6ED,35573.22,2024-04-10T05:14:27+00:00,Deposit ref ACC0071
TXN-84F1A89B7144,46778.9,2024-11-03T02:09:20+00:00,Payment from ACC0064
TXN-0679EE199794,40298.93,2024-02-10T07:35:54+00:00,Payment from ACC0012
TXN-3411D1FE2ECD,47423.68,2024-06-26T01:32:28+00:00,Deposit ref ACC0039
TXN-33760081DC45,29033.98,2024-05-08T11:45:15+00:00,ACH credit ACC0093
TXN-57EA1FECCD6E,22591.86,2024-02-06T12:24:12+00:00,Deposit ref ACC0044
TXN-F19173AE8FF5,21856.5,2024-06-10T03:29:16+00:00,Payment from ACC0044
TXN-E2C2BC82BF74,14929.26,2024-09-05T03:26:27+00:00,Deposit ref ACC0081
TXN-C0F3429FC70C,1005.8,2024-10-07T11:39:34+00:00,Payment from ACC0070
TXN-38B8B507F11A,25316.84,2024-08-04T22:48:56+00:00,Payment from ACC0053
TXN-DFF13D4BA451,20140.58,2024-08-18T16:56:22+00:00,ACH credit ACC0025
TXN-A4201D78CC9A,7119.14,2024-12-21T08:22:11+00:00,Wire transfer ACC0019
TXN-242A02CBCCDF,21765.15,2024-03-23T00:40:35+00:00,Wire transfer ACC0049
TXN-050C266ACCB6,7687.96,2024-05-20T03:10:09+00:00,Payment from ACC0063
TXN-DBBF50768044,7352.86,2024-02-24T20:48:06+00:00,Payment from ACC0004
TXN-F010220A07EB,2099.19,2024-11-11T14:23:18+00:00,Settlement ACC0058
TXN-DFFA0CF82B18,33170.17,2024-12-07T02:04:17+00:00,Payment from ACC0097
TXN-C6BB3E2201E2,6936.87,2024-02-02T09:44:34+00:00,Wire transfer ACC0042
TXN-256C173F2D62,20659.14,2024-10-19T06:27:07+00:00,Deposit ref ACC0030
TXN-F33D3EDC4439,26524.67,2024-02-09T23:15:25+00:00,ACH credit ACC0099
TXN-A24A0DF8D601,22570.08,2024-05-10T04:12:32+00:00,ACH credit ACC0031
TXN-79849301262A,41926.41,2024-08-23T17:32:36+00:00,Payment from ACC0022
TXN-CBBA613E28DC,10664.79,2024-07-05T16:52:45+00:00,ACH credit ACC0080
TXN-BD7E8CEA34CC,9872.81,2024-04-27T02:28:35+00:00,Payment from ACC0100
TXN-041B0D12D451,31984.37,2024-12-09T03:46:19+00:00,ACH credit ACC0006
TXN-56DD09CEB64F,27554.21,2024-12-22T05:52:28+00:00,Payment from ACC0007
TXN-F8CA66207774,39912.3,2024-08-23T18:36:03+00:00,Settlement ACC0068
TXN-A2A47517BFEE,26962.49,2024-11-04T06:02:20+00:00,Wire transfer ACC0066
TXN-4F4E4853A873,40045.23,2024-03-27T21:41:16+00:00,ACH credit ACC0077
TXN-5AA52138947B,28518.12,2024-12-20T15:40:50+00:00,ACH credit ACC0039
TXN-0A4FF0D629C2,23904.17,2024-07-16T13:45:22+00:00,Payment from ACC0047
TXN-03E41747A253,22027.57,2024-04-10T04:47:56+00:00,ACH credit ACC0009
TXN-6827CAD4E7ED,33987.95,2024-09-13T13:54:30+00:00,Settlement ACC0024
TXN-9EEEBC6141AA,16924.97,2024-08-20T04:42:00+00:00,Payment from ACC0100
TXN-85223021C77C,1242.57,2024-07-15T10:26:22+00:00,Settlement ACC0061
TXN-0730C242B776,41127.02,2024-08-05T05:00:02+00:00,Deposit ref ACC0024
TXN-99764D79AE61,25028.15,2024-11-20T08:32:49+00:00,Deposit ref ACC0016
TXN-1F28C9A0AAC3,25094.72,2024-04-15T20:08:20+00:00,Wire transfer ACC0068
TXN-DF3F6FA6A602,37654.21,2024-12-10T18:52:51+00:00,Settlement ACC0019
TXN-953B7AD9CC14,24943.0,2024-04-29T19:48:20+00:00,Settlement ACC0060
TXN-CA22E3B160DC,49420.82,2024-11-03T17:38:39+00:00,Wire transfer ACC0050
TXN-6B33F14B6AC1,9112.27,2024-05-03T13:59:47+00:00,Deposit ref ACC0005
TXN-A8D37F3DE138,22358.94,2024-02-16T02:25:40+00:00,Settlement ACC0064
TXN-3D36D4B4684D,28553.37,2024-05-31T07:01:15+00:00,Wire transfer ACC0022
TXN-F9DCFB81E5D9,18404.7,2024-11-07T03:56:54+00:00,Deposit ref ACC0037
TXN-F5BBE11C73AE,12400.37,2024-04-03T15:42:25+00:00,ACH credit ACC0013
TXN-819C7F4DCA61,49419.24,2024-07-23T00:09:38+00:00,ACH credit ACC0061
TXN-3202154A228A,24934.4,2024-06-29T07:17:04+00:00,Wire transfer ACC0048
